block,logIndex,transactionHash,sender,recipient,amount0,amount1,sqrtPriceX96,liquidity,tick,price,raw_price,is_zero_for_one,volume_token0,volume_token1,gas_used,gas_price
29630144,160,0x1facb966b96f2ad7fcd45c21db59bb591177e605c5b29fedeb7686b50fd829f4,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-800578959337,499780000,1981020012193990078639412233,10086357371625,-73779,1599.4896784236973,0.0006251994079671108,False,800578959337,499780000,,
29631904,1194,0x0bdbb0a66f2a14f2773b5f0be2fa90653c9af3870a47af798b2c1a4783757c7e,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,800600000000,-499293935,1977098066976180349671648013,10086357371625,-73818,1605.8417486085164,0.0006227263681907097,True,800600000000,499293935,,
29636811,253,0x3ffc43da369019f5d12e734fa046d4aa784bb462874c7acba001cf0c72c776dc,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0x9F1FDB41B6792A5F7889B75bE0687ce4Bb5A26b6,-61293508533,38193970,1977397929942617967026822246,10086357371625,-73815,1605.3547490501323,0.0006229152781288292,False,61293508533,38193970,,
29648354,161,0x9903bea0edb21def30ce097acae537e248190b5ef8f5847955c915744d755230,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1518246154545,949780000,1984854705144960844539252603,10086357371625,-73740,1593.3152951404445,0.0006276221680981566,False,1518246154545,949780000,,
29650789,153,0x22278e7f69045996e45138f4a8597747abfd0568a402a0a917904c62ba2200a5,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0x9F1FDB41B6792A5F7889B75bE0687ce4Bb5A26b6,-119517678625,75071755,1985444097636028721319519670,10086357371625,-73734,1592.3694627348293,0.0006279949618492062,False,119517678625,75071755,,
29653485,660,0x92893b704970d66b939a80982cc6dc930e1e0597578775aac886e863b2ee3b64,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,800000000000,-501149174,1981507579546667694495986686,10086357371625,-73774,1598.7026382825247,0.0006255071931790224,True,800000000000,501149174,,
29661017,169,0x2e5c03de08917be50aefe18e403e350f98c626ac451beb58e7a6129005f51671,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0x9F1FDB41B6792A5F7889B75bE0687ce4Bb5A26b6,-82505739955,51644317,1981913041923291248759608127,10086357371625,-73770,1598.0485758173113,0.0006257632059079035,False,82505739955,51644317,,
29661417,257,0x0622ca7d3ac2be2fd6afc521647d897db7a06c3cce2b694c379c86575be79cd3,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1576209279371,990700000,1989691082304180600769089011,10086357371625,-73691,1585.5789099620242,0.0006306844734860599,False,1576209279371,990700000,,
29697606,644,0x63115bed0cd6b868e681e441c5793884efb3e4d06e18c0b7e332c1a0d46f3df1,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0x9F1FDB41B6792A5F7889B75bE0687ce4Bb5A26b6,-29059530749,18337890,1989835054090283660035527079,10086357371625,-73690,1585.3494734880694,0.0006307757480120837,False,29059530749,18337890,,
29709786,701,0x6a68f8097fd5e119fc7c0f2520fe674b20512496e87232a53312fa1fe6afde53,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x1111111254EEB25477B68fb85Ed929f73A960582,-15734032558,9930000,1989913015068362020049107522,10086357371625,-73689,1585.2252540136524,0.0006308251760865449,False,15734032558,9930000,,
29709851,940,0x86f1251e3b0597f70d9ac2a1101fc9adf344743f2fd8b4c5dfb6b3ff439895bb,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x1111111254EEB25477B68fb85Ed929f73A960582,-157272544920,99300000,1990692624849145620184911955,10086357371625,-73681,1583.9838618473325,0.0006313195633405903,False,157272544920,99300000,,
29709863,354,0x788b72956684cacd3b9c1caf9fbcfcef0320200876a1f13ce8da72fe8d661b05,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x1111111254EEB25477B68fb85Ed929f73A960582,-78590087325,49650000,1991082429739537420252814171,10086357371625,-73677,1583.363712519307,0.0006315668295876816,False,78590087325,49650000,,
29724703,405,0x216abe13a83895d15b40fb40ce2112f799f24c8c41bdf0c04d5ea12bd243325c,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,-1580982439,999000,1991090272939748930083616790,10086357371625,-73677,1583.35123833437,0.0006315718052881084,False,1580982439,999000,,
29746718,268,0xb4c4b67d3c195f2fada86a10dfc5754fda296757a59f96bad748943136c3c2d6,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,-1574639795,995000,1991098084735739663132943646,10086357371625,-73677,1583.3388142426725,0.0006315767610852832,False,1574639795,995000,,
29749104,677,0xc9fb1a843e5d2c1b5ad1664b9740d811522a53c4c4e652c24ad0e36f6165c948,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x1111111254EEB25477B68fb85Ed929f73A960582,-392483139076,248250000,1993047109187698663472454728,10086357371625,-73658,1580.2435967246993,0.0006328138282430985,False,392483139076,248250000,,
29785544,59,0x5d4e169317f7ce9739fb8741dce4254dac30358ed95cbf659f134bf826f1988a,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0x9F1FDB41B6792A5F7889B75bE0687ce4Bb5A26b6,-2891300291,1830584,1993061481198158946666350538,10086357371625,-73657,1580.220806463756,0.0006328229548108636,False,2891300291,1830584,,
29811945,436,0x47994a88c61b260277b756a47e358fbd3858f861a6e1e52e8c1704e27af11eb8,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,-1579424474,1000000,1993069332253353142035291166,10086357371625,-73657,1580.2083569456843,0.000632827940445054,False,1579424474,1000000,,
29812443,58,0xd42e4328249c77b9950f130845538906b5b63ab872a7761952d00d0ec2821ea6,0x85CD07Ea01423b1E937929B44E4Ad8c40BbB5E71,0x85CD07Ea01423b1E937929B44E4Ad8c40BbB5E71,-1579412031,1000000,1993077183308547337404231794,10086357371625,-73657,1580.1959075747343,0.0006328329260988835,False,1579412031,1000000,,
29835902,1171,0x3af07b3916813f08bcfc32eef3720fc6d41ffe30b99dbdaf28f74e54959f73d6,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,800000000000,-505006091,1989110369203696530792506420,10086357371625,-73697,1586.5048523996386,0.000630316382888756,True,800000000000,505006091,,
29835973,562,0xffc2f23bcec61fd89fc92c422601d2e3df2ba331c04fcafbd2bc906951df7607,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,800000000000,-502999861,1985159314004671358782401734,10086357371625,-73737,1592.826366402156,0.000627814820932918,True,800000000000,502999861,,
29836249,1792,0xcfe963eb8464a2f7ea740d7c41bb2c03279400caaf37bf58a9ca98ec68d93486,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,202690364106,-127124411,1984160753955139146334899393,10086357371625,-73747,1594.4299995780007,0.0006271833823151039,True,202690364106,127124411,,
29836551,44,0x952ad1171a8cb4316ee0033e428de9c57f611b2b5a3d38cd5226093fbd8981df,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-498444404567,313160000,1986619390399753368072346686,10086357371625,-73722,1590.4859145102769,0.0006287386709161193,False,498444404567,313160000,,
29967467,1231,0xe082c0b77e3f49c8e28497da1c6f34fdb534418de66dbb10f6f52c745d705e6f,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,0xC7D3AB410d49b664D03Fe5B1038852ac852b1B29,-331225231774,208530000,1988256570939398928357535995,10086357371625,-73706,1587.8677005812954,0.0006297753897468375,False,331225231774,208530000,,
29987338,123,0x8a7b9c6d8e2cbf0969eea0e1a14583d9c1ef2eac8095519cecc4967267d8e32b,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0x9F1FDB41B6792A5F7889B75bE0687ce4Bb5A26b6,-1590898994,1002415,1988264440948666343930003640,10086357371625,-73706,1587.8551303129452,0.0006297803753689503,False,1590898994,1002415,,
30092739,535,0xf8466510c0c4e847f01596b440a5675dbd7f12f294162c94f57512935b8d6213,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,1496656500000,-938600230,1980891752392185010486663514,10086357371625,-73780,1599.6968142961978,0.0006251184543615909,True,1496656500000,938600230,,
30092958,1721,0x483878215ada30edd647708aec77facc3c3f1811e70105585ebfc7cb4b46ce10,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,1496656500000,-931665094,1973573539206749062874783418,10086357371625,-73854,1611.5824900216444,0.0006205081069021602,True,1496656500000,931665094,,
30093194,96,0x4879a31cbcf6c263aa20939c9bcd740ead8e6adc72dc5d3ecaf9ba7a7577a2c1,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1043503293221,649500000,1978672799555378955001721779,10086357371625,-73802,1603.2867379426946,0.0006237187499493572,False,1043503293221,649500000,,
30129793,15,0xcde9827a108829e3c86bbb8cc873bc0648574c740aa2c9ada3e855cc61bc3ad3,0x92EBbBC944A7fB990976531cA642DaB1B12d70d1,0xdf23B29110Db8Afb0BCDab82dC5eE820c7F35AdC,-88180,56,1978672799987403002706319369,10086357371625,-73802,1603.2867372425703,0.0006237187502217231,False,88180,56,,
30129838,554,0xed66bcd87a4709fda427f6ad32b1e7c36d79e343dd3a31f5b8660844981524e7,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xB547A0c155068ac2c854A65B00b18C076efB9353,405100000000,-252289199,1976691072693589527552428594,10086357371625,-73822,1606.5030919041553,0.0006224700126874456,True,405100000000,252289199,,
30173570,1823,0x8f18a7661f038ee5a891c41cfff3fa4601e6c991bc9e4e6c5e93ca0479421fec,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,2000000000000,-1243319752,1973501622243999695663533198,10086357371625,-73855,1611.6999484806308,0.0006204628851311389,True,2000000000000,1243319752,,
30173772,284,0x52f3df24ca3cbf54153af81abb941f0fcc8434e428b36b42e01f163b9e46125c,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,3000000000000,-1846782456,1958995178021036165835213408,10086357371625,-74002,1635.6577414940803,0.0006113748461133177,True,3000000000000,1846782456,,
30175713,407,0x61fceb399b069c08a41ce0979b0bf11330def314008d1798112b8a5bf75251bc,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xB547A0c155068ac2c854A65B00b18C076efB9353,-654421161042,400940000,1962142980090596857058269091,10086357371625,-73970,1630.4138862719044,0.000613341194171619,False,654421161042,400940000,,
30196144,55,0xb876b193cf04eee61720fdf5671fab4f1a52eb9b08d550670658342c67a08afb,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1161223424057,714620000,1967753501153472751610621195,10086357371625,-73913,1621.129765405425,0.0006168537654047158,False,1161223424057,714620000,,
30213726,143,0xfde66607a5dc1828e9ce65bc820b045449931b3cc5ff52c7c357afe321233ee9,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-242546463895,149780000,1968929432200459333970548566,10086357371625,-73901,1619.1939240114473,0.0006175912502948166,False,242546463895,149780000,,
30224161,174,0xae2c22c1a8fa7a0eb3c8960cec626bc86e7d02278b519455d0806c17f4ef8876,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-143629314635,88780000,1969626448880599998825097584,10086357371625,-73894,1618.0481174275137,0.0006180285921223839,False,143629314635,88780000,,
30439290,110,0xedf582246e121549f80db56286156210c9dfddb638c4e6d553e9b0e4c7a520c5,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-322834941092,199780000,1971194932687296349632056392,10086357371625,-73878,1615.474173542475,0.0006190133004770735,False,322834941092,199780000,,
30439890,617,0x50756c1d5bad2af795eee2e67fa8c7c2616bc648961076d044672882d6c03b44,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,500000000000,-308971018,1968767970685452328045535978,10086357371625,-73903,1619.4595197834105,0.0006174899636477124,True,500000000000,308971018,,
30440150,794,0x1442ee1a7664d3512be38310562e501a0ecbc94a266ccb043dbdb6682378f48c,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,200000000000,-123375483,1967798858401848270622334827,10086357371625,-73913,1621.0550330335861,0.0006168822030234437,True,200000000000,123375483,,
30524624,116,0xb3804bce07defc37bc5ce75232bfb520a0d5fe43628a2dca9ed89de72bd53f0e,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1103587394241,682980000,1973160972078379823701405438,10086357371625,-73858,1612.25649024744,0.0006202487048735811,False,1103587394241,682980000,,
30528378,833,0x070977a832a7d39245432926853389a4fbca40a786d4c62d842971ff77501f12,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x111111125421cA6dc452d289314280a0f8842A65,-65447862442,40620824,1973479888405018789785661359,10086357371625,-73855,1611.7354478239529,0.0006204492191011413,False,65447862442,40620824,,
30528378,841,0x070977a832a7d39245432926853389a4fbca40a786d4c62d842971ff77501f12,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x6Ea77f83eC8693666866ecE250411C974aB962a8,65381882478,-40539312,1973161452807378093608140219,10086357371625,-73858,1612.2557046468983,0.0006202490071008996,True,65381882478,40539312,,
30598766,32,0xce6f7898c5eca2a3ee08ba99806678a384b52fee3f89c3b6bf8c337519cec2b4,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-32343722478,20072801,1973319045471222131484026926,10086357371625,-73856,1611.9981998848016,0.0006203480872816503,False,32343722478,20072801,,
30616779,283,0xb32f63ab1834d8c5d32ca0e12a3bac5e0b891fac1e34b86c8c901f004241f382,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1104004161986,686623783,1976193397084279814381413310,92378916104700,-73827,1607.3123427393468,0.0006221566110141961,False,1104004161986,686623783,,
30678336,96,0xc32ce727160b4d476d89221bda1ec6f46cdf80068fcdce74fe4f17ef5004d520,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-16048952232,9990000,1976201960657356912795092693,92378916104700,-73827,1607.2984126783956,0.0006221620030928817,False,16048952232,9990000,,
30751211,225,0xe202c69f2571083070eebab43cdb8a4764dd343a5f8f400daaf09b0ae2db4c53,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1003992094426,625127676,1976737829179334360976451274,92378916104700,-73822,1606.427094420369,0.000622499460743234,False,1003992094426,625127676,,
30770216,795,0x45df06ce9068553ead4f181d618f8a2615fd2b017770ea3c57be20779542466d,0x3Ced11c610556e5292fBC2e75D68c3899098C14C,0x3Ced11c610556e5292fBC2e75D68c3899098C14C,-2390032992552,1489500000,1978014650210199034367386383,92378916104700,-73809,1604.3538459810593,0.0006233038942780742,False,2390032992552,1489500000,,
30770631,524,0x66b883002cc4e6d16b0990f86afc39f855eae6c0357d20635ba0503c663b3b19,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x6Ea77f83eC8693666866ecE250411C974aB962a8,15000000000,-9344845,1978006635665423515271536363,92378916104700,-73809,1604.3668471424833,0.0006232988432671037,True,15000000000,9344845,,
30773096,847,0x5c35c707495b079963a9996c9767fad4f93f3653d3c8172acbca630c777bbb0f,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x6Ea77f83eC8693666866ecE250411C974aB962a8,501201699119,-312199972,1977738879436713264827403739,92378916104700,-73812,1604.8012910422538,0.0006231301068748145,True,501201699119,312199972,,
30776050,117,0xe4cdeb50e40c782d66630fa345486f9e2936b73a4675eea7478074b6c883e41f,0xBE6D8f0d05cC4be24d5167a3eF062215bE6D18a5,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,-1603998195,1000000,1977739736651235496900845118,92378916104700,-73812,1604.7998998999833,0.0006231306470434871,False,1603998195,1000000,,
30776091,205,0xf3048ae2864b5f3582fb1ca0c0cb028419f0f6cc76708e6f5f1a90f6dbd0a5f1,0xBE6D8f0d05cC4be24d5167a3eF062215bE6D18a5,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,-16039905477,10000000,1977748308796457817635258915,92378916104700,-73812,1604.7859885767668,0.0006231360487430899,False,16039905477,10000000,,
30776174,175,0x468050703629bb9c1e4d938a5254258133ab9a2b3d59389dae929a92e5df696b,0xBE6D8f0d05cC4be24d5167a3eF062215bE6D18a5,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,1594789200,-993273,1977747456922200011917991347,92378916104700,-73812,1604.7873710345348,0.000623135511937226,True,1594789200,993273,,
30776188,21,0x81511935b166dbbcc85fe08ac5861994659d76593c463dffc94874104d0147da,0xBE6D8f0d05cC4be24d5167a3eF062215bE6D18a5,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,15960077200,-9940275,1977738931711181642951113619,92378916104700,-73812,1604.8012062078685,0.0006231301398152556,True,15960077200,9940275,,
30776215,164,0x1fc3a9dc1d3aa334c2c150c6e587107b6b94075498c435d1ab90a07f9a22d2bf,0xBE6D8f0d05cC4be24d5167a3eF062215bE6D18a5,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,-16039918533,10000000,1977747503856403963685527416,92378916104700,-73812,1604.7872948676666,0.0006231355415126599,False,16039918533,10000000,,
30776277,547,0xe39165f696b256064b8cd1c1aa4170f546c474e5196b327acac3c232311644f6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,16109374257,-10033260,1977738898897031254005647737,92378916104700,-73812,1604.8012594607915,0.0006231301191376165,True,16109374257,10033260,,
30797780,360,0xe10ffa15898a2a4f7fdca51bb1e58020882a0f8378ec20dc8a240f2c449e1f3f,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0x3CEBfEfbda10326A2a5B4aEb33A0FEffe2bA14D7,3000000000,-1868454,1977737296429767562758301964,92378916104700,-73812,1604.8038600514053,0.0006231291093529447,True,3000000000,1868454,,
30810602,320,0x62d6325d36641f043060efdf859b2d638cb48ceb73661946a1632f8a761e7f02,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x111111125421cA6dc452d289314280a0f8842A65,-159270489822,99300000,1977822417831825207651030971,92378916104700,-73811,1604.6657281202426,0.0006231827492018742,False,159270489822,99300000,,
30829211,731,0xdba5eb51605c54a196351df7be7b0b263edd00e0c534c8a487092bf30b729782,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,1000000000000,-622702968,1977288360775711757411366689,92378916104700,-73816,1605.5326717643986,0.0006228462475952302,True,1000000000000,622702968,,
30829846,825,0x07987f3f10e311c35bacbd07685caaed85c521257cd1472858349e4d7cb9d7a7,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,1000000000000,-622366771,1976754592056854817751443079,92378916104700,-73822,1606.3998495346748,0.0006225100184674878,True,1000000000000,622366771,,
30829982,1033,0xddaa9ad7b8855014ecad361da23c98999b357a95c8a0b4de9cb7e886588e2eba,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,279366214789,-173808205,1976605526606146082229902326,92378916104700,-73823,1606.6421515456123,0.0006224161360623995,True,279366214789,173808205,,
30830481,733,0x8a7ca271eb31d5d6c5c444ad3fc24fa708c617cb1fce617f43a468d78741eb86,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xCEF2C867afb682e0A325E6C09211Dfee1f65A4b6,1000000000000,-621937048,1976072126435885563038199374,92378916104700,-73829,1607.5096288489362,0.0006220802551061881,True,1000000000000,621937048,,
30855444,566,0x79be9da4cdeb77e3176d494ceffef6fded11d03c85f96c46d16f9a7dd415282d,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-16050922122,9990000,1976080690008962661451878757,92378916104700,-73829,1607.4956962231886,0.0006220856468539855,False,16050922122,9990000,,
30895031,177,0x7e48b9d72eb39ef0bc2703767ac2785b7aa6f3fe212de9a41adedd8512409f5c,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-3210167730,1998000,1976082402723578081134614633,92378916104700,-73829,1607.4929097197753,0.0006220867252063489,False,3210167730,1998000,,
30922450,482,0xebec48cfbb9f938cf3c934849fb166a3938ce8a01332ff40a703bddb51aae611,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-16050755183,9990000,1976090966296655179548294016,92378916104700,-73828,1607.4789773113891,0.0006220921169821851,False,16050755183,9990000,,
30927538,581,0x3fd249afac24260097e090a72ec44d4df40050f9e8f3e41ff5919d828c9f3b72,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xB547A0c155068ac2c854A65B00b18C076efB9353,-555713773483,345930000,1976387502516330920713870506,92378916104700,-73825,1606.9966427707839,0.0006222788358012995,False,555713773483,345930000,,
30929765,338,0x83623c87e7a24fa3159c4b58e0cc6f16089ec9c05c09bb136eb7f1aff63e1f94,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604585452,999000,1976388358873209808883286431,92378916104700,-73825,1606.9952501676296,0.0006222793750608084,False,1604585452,999000,,
30930639,725,0x8f4ec968cffc49aa0bc400941438e929fc5a2edff8b81c7b0dca3dfc4abe0f90,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604584062,999000,1976389215230088697052702356,92378916104700,-73825,1606.9938575662857,0.000622279914320551,False,1604584062,999000,,
30931018,241,0x988661dbcc88d836a1695491a912419c1a9452d7e54b136807ce4cf78ce6ebb7,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604582671,999000,1976390071586967585222118281,92378916104700,-73825,1606.9924649667519,0.0006222804535805273,False,1604582671,999000,,
30931943,889,0xd6d79e53f7ae5ae9341c7ae05dfd882222350a2aaaa223e14a04d698623a6c6c,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604581281,999000,1976390927943846473391534206,92378916104700,-73825,1606.9910723690284,0.0006222809928407373,False,1604581281,999000,,
30932014,248,0xefabbf17f799dddb6cb41032e3ffc72e73883e2655c7e59175c478dd6a935500,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604579890,999000,1976391784300725361560950131,92378916104700,-73825,1606.9896797731149,0.0006222815321011809,False,1604579890,999000,,
30932381,574,0x64c05538a912cb8409c379690c1571613d2ba6f4f04c19e1b0adca3412804cb6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604578500,999000,1976392640657604249730366056,92378916104700,-73825,1606.9882871790119,0.0006222820713618581,False,1604578500,999000,,
30932966,1150,0x6a29fd66ca94cdce0896cd55649877ee4397a428f82491770ec440fe3ab2e245,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-89428355169,55678846,1976440369372481712714336705,92378916104700,-73825,1606.9106743546054,0.0006223121272136903,False,89428355169,55678846,,
30932966,1161,0x6a29fd66ca94cdce0896cd55649877ee4397a428f82491770ec440fe3ab2e245,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,89434965291,-55627292,1976392660995353924945596908,92378916104700,-73825,1606.9882541061047,0.0006222820841688448,True,89434965291,55627292,,
30935050,524,0x55438bd4b3bfc87ac0aa336e1de98f8c5bcf2b106b6fbad86e26546d5d2d6d2b,0x6Ea77f83eC8693666866ecE250411C974aB962a8,0x111111125421cA6dc452d289314280a0f8842A65,-3212877754,2000319,1976394375697128972453959761,92378916104700,-73825,1606.9854656905432,0.0006222831639427968,False,3212877754,2000319,,
30935521,282,0xa4495d756dff9cd1f24a30f8c504ba70d487f3dd168b8d34085c012c3041ded6,0x3Ced11c610556e5292fBC2e75D68c3899098C14C,0x3Ced11c610556e5292fBC2e75D68c3899098C14C,-1122642919,698952,1976394974848484310493950050,92378916104700,-73825,1606.9844913636641,0.0006222835412377964,False,1122642919,698952,,
30968557,702,0xa5461233e51b26b132bf10fa393166d8b7edfe0c640293a32017d603140c6607,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xB547A0c155068ac2c854A65B00b18C076efB9353,-586885821623,365450000,1976708243895634021733102272,92378916104700,-73822,1606.4751813923772,0.0006224808273310963,False,586885821623,365450000,,
30970857,325,0x642694f6b60c1319e14b9bf7cc4647b22904e3a119e43d22647e7c13948ca38d,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604064773,999000,1976709100252512909902518197,92378916104700,-73822,1606.4737894670059,0.0006224813666781199,False,1604064773,999000,,
30971513,252,0xd84660cb569a38cb85717c7e70d445908107cfd49087b771c7d7578baa8a361c,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1604063383,999000,1976709956609391798071934122,92378916104700,-73822,1606.4723975434433,0.0006224819060253772,False,1604063383,999000,,
30999913,181,0x130b58a78aa8dfd0d9cd508ab95b54d03159e8e04cda524e81ac421c3a71612c,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-4033610038,2512109,1976712110024897126182053616,92378916104700,-73822,1606.4688973871303,0.0006224832622819326,False,4033610038,2512109,,
31000189,200,0xb4f0d3e3fc8691584289f0418d23c8cff95fb8c5fd959e1a370fea2598732b8c,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-16040530481,9990000,1976720673597974224595732999,92378916104700,-73822,1606.4549782895226,0.0006224886557759326,False,16040530481,9990000,,
